福建移动,#genre#
贵州卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227201/index.m3u8
云南卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227181/index.m3u8
西藏卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227217/index.m3u8
陕西卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227221/index.m3u8
甘肃卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227262/index.m3u8
青海卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227119/index.m3u8
宁夏卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227254/index.m3u8
新疆卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227248/index.m3u8
深圳卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227242/index.m3u8
兵团卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227168/index.m3u8
三沙卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227172/index.m3u8
康巴卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225856/index.m3u8
延边卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227330/index.m3u8
大湾区卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227214/index.m3u8


漳州新闻综合,rtsp://183.252.176.54/PLTV/88888888/224/3221226728/45553461.smil#http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227169/index.m3u8
东南卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227156/index.m3u8
海峡卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227198/index.m3u8
厦门卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226781/index.m3u8
福建综合,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227149/index.m3u8
福建新闻,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227180/index.m3u8
福建电视剧,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227079/index.m3u8
福建乡村,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227153/index.m3u8
福建经济,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227184/index.m3u8
福建体育,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227188/index.m3u8
福建旅游,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227190/index.m3u8
福建教育,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227202/index.m3u8
福建少儿,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227194/index.m3u8
厦门1套,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226814/index.m3u8
厦门2套,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226777/index.m3u8
厦门3套,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226760/index.m3u8
宁德新闻综合频道,rtsp://183.252.176.54/PLTV/88888888/224/3221226768/46971866.smil#http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227196/index.m3u8
莆田新闻综合,rtsp://183.252.176.54/PLTV/88888888/224/3221226724/45553236.smil#http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227161/index.m3u8
泉州综合频道,rtsp://183.252.176.54/PLTV/88888888/224/3221226810/46680493.smil#http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227165/index.m3u8
龙岩新闻综合频道,rtsp://183.252.176.54/PLTV/88888888/224/3221226782/45553545.smil#http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226648/index.m3u8#http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227200/index.m3u8
三明新闻综合,rtsp://183.252.176.54/PLTV/88888888/224/3221226769/46558552.smil#http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227173/index.m3u8
平潭新闻综合频道,rtsp://183.252.176.54/PLTV/88888888/224/3221226735/45469664.smil#http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227218/index.m3u8

NewTV精品大剧,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225889/index.m3u8
NewTV古装剧场,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225880/index.m3u8
NewTV军旅剧场,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225887/index.m3u8
NewTV家庭剧场,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225882/index.m3u8
NewTV热播精选,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225881/index.m3u8
NewTV爱情喜剧,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225877/index.m3u8
NewTV动作电影,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225879/index.m3u8
NewTV惊悚悬疑,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225885/index.m3u8
NewTV黑莓电影,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225891/index.m3u8
NewTV金牌综艺,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225884/index.m3u8
NewTV精品体育,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225886/index.m3u8
NewTV精品萌宠,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227183/index.m3u8
NewTV中国功夫,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225896/index.m3u8
NewTV黑莓动画,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225878/index.m3u8
NewTV怡伴健康,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225883/index.m3u8
NewTV潮妈辣婆,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226107/index.m3u8
NewTV哒啵赛事,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225894/index.m3u8
NewTV哒啵电竞,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227252/index.m3u8
NewTV精品记录,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225888/index.m3u8
NewTV军事评论,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225890/index.m3u8
NewTV炫舞未来,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226699/index.m3u8
4K综艺,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226887/index.m3u8
纯享4K,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226825/index.m3u8
睛彩青少,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227314/index.m3u8
睛彩竞技,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227047/index.m3u8
睛彩篮球,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227158/index.m3u8
北京科教,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225944/index.m3u8
东方财经,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227087/index.m3u8
纪实人文,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227213/index.m3u8
欢笑剧场,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227145/index.m3u8
先锋乒羽,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226851/index.m3u8
动漫秀场,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227071/index.m3u8
法制天地,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227176/index.m3u8
快乐垂钓,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226940/index.m3u8
山东教育,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225873/index.m3u8
茶频道,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226859/index.m3u8
游戏风云,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227075/index.m3u8
都市剧场,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227204/index.m3u8
乐游,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227083/index.m3u8
金色学堂,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227208/index.m3u8
生活时尚,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227091/index.m3u8
金鹰纪实,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226937/index.m3u8
金鹰卡通,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227018/index.m3u8
炫动卡通,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225872/index.m3u8
卡酷少儿,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225871/index.m3u8
嘉佳卡通,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227230/index.m3u8
优漫卡通,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225874/index.m3u8

广东地方台,#genre#
汕头综合,http://14.117.234.164:9000/udp/239.253.43.45:5146$广东汕头
汕头经济生活,http://14.117.234.164:9000/udp/239.77.1.131:5146$广东汕头
汕头文旅体育,http://14.117.234.164:9000/udp/239.253.43.47:5146$广东汕头
IPTV1,http://14.117.234.164:9000/udp/239.77.1.7:5146$广东汕头
IPTV2,http://14.117.234.164:9000/udp/239.77.1.8:5146$广东汕头
IPTV3,http://14.117.234.164:9000/udp/239.77.1.9:5146$广东汕头
广东卫视,http://14.117.234.164:9000/udp/239.77.0.166:5146$广东汕头
大湾区卫视,http://14.117.234.164:9000/udp/239.77.0.215:5146$广东汕头
广东珠江,http://14.117.234.164:9000/udp/239.77.0.114:5146$广东汕头
广东新闻,http://14.117.234.164:9000/udp/239.77.0.173:5146$广东汕头
广东民生,http://14.117.234.164:9000/udp/239.77.0.225:5146$广东汕头
广东体育,http://14.117.234.164:9000/udp/239.77.0.168:5146$广东汕头
经济科教,http://14.117.234.164:9000/udp/239.77.0.167:5146$广东汕头
广东影视,http://14.117.234.164:9000/udp/239.77.0.217:5146$广东汕头
广东少儿,http://14.117.234.164:9000/udp/239.77.0.250:5146$广东汕头
嘉佳卡通,http://14.117.234.164:9000/udp/239.77.0.179:5146$广东汕头
岭南戏曲,http://14.117.234.164:9000/udp/239.77.0.16:5146$广东汕头
现代教育,http://14.117.234.164:9000/udp/239.77.0.18:5146$广东汕头
广东综艺,http://14.117.234.164:9000/udp/239.77.1.237:5146$广东汕头
广州综合,http://14.117.234.164:9000/udp/239.253.43.71:5146$广东汕头
广州新闻,http://14.117.234.164:9000/udp/239.253.43.72:5146$广东汕头
广州影视,http://14.117.234.164:9000/udp/239.253.43.73:5146$广东汕头
广州法治,http://14.117.234.164:9000/udp/239.253.43.74:5146$广东汕头
深圳卫视,http://14.117.234.164:9000/udp/239.77.0.130:5146$广东汕头
深圳都市频道,http://14.117.234.164:9000/udp/239.77.1.176:5146$广东汕头
深圳财经生活,http://14.117.234.164:9000/udp/239.77.1.242:5146$广东汕头
深圳少儿频道,http://14.117.234.164:9000/udp/239.77.1.244:5146$广东汕头
深圳宝安频道,http://14.117.234.164:9000/udp/239.77.1.67:5146$广东汕头
深圳龙岗频道,http://14.117.234.164:9000/udp/239.77.1.223:5146$广东汕头
韶关新闻综合,http://14.117.234.164:9000/udp/239.77.0.117:5146$广东汕头
湛江新闻综合,http://14.117.234.164:9000/udp/239.77.0.141:5146$广东汕头
湛江公共,http://14.117.234.164:9000/udp/239.77.0.140:5146$广东汕头
潮州民生,http://14.117.234.164:9000/udp/239.253.43.75:5146$广东汕头
揭阳综合,http://14.117.234.164:9000/udp/239.77.0.229:5146$广东汕头
揭阳生活,http://14.117.234.164:9000/udp/239.77.0.251:5146$广东汕头
汕尾新闻综合,http://14.117.234.164:9000/udp/239.77.0.25:5146$广东汕头
汕尾文化生活,http://14.117.234.164:9000/udp/239.77.0.187:5146$广东汕头
江门综合,http://14.117.234.164:9000/udp/239.77.0.201:5146$广东汕头
江门侨乡生活,http://14.117.234.164:9000/udp/239.77.0.202:5146$广东汕头
HZTV-1,http://14.117.234.164:9000/udp/239.77.1.232:5146$广东汕头
HZTV-2,http://14.117.234.164:9000/udp/239.77.1.233:5146$广东汕头
珠海1,http://14.117.234.164:9000/udp/239.77.0.155:5146$广东汕头
肇庆综合,http://14.117.234.164:9000/udp/239.253.43.1:5146$广东汕头
肇庆生活服务,http://14.117.234.164:9000/udp/239.253.43.2:5146$广东汕头
河源综合,http://14.117.234.164:9000/udp/239.253.43.213:5146$广东汕头
河源公共,http://14.117.234.164:9000/udp/239.253.43.214:5146$广东汕头
清远新闻综合,http://14.117.234.164:9000/udp/239.253.43.33:5146$广东汕头
清远文旅生活,http://14.117.234.164:9000/udp/239.253.43.34:5146$广东汕头
云浮综合,http://14.117.234.164:9000/udp/239.77.0.253:5146$广东汕头
云浮文旅,http://14.117.234.164:9000/udp/239.77.0.254:5146$广东汕头
茂名综合,http://14.117.234.164:9000/udp/239.77.0.206:5146$广东汕头
茂名文化生活,http://14.117.234.164:9000/udp/239.77.0.207:5146$广东汕头
佛山公共,http://14.117.234.164:9000/udp/239.253.43.53:5146$广东汕头
佛山顺德,http://14.117.234.164:9000/udp/239.253.43.55:5146$广东汕头
佛山影视,http://14.117.234.164:9000/udp/239.253.43.56:5146$广东汕头
佛山综合,http://14.117.234.164:9000/udp/239.253.43.57:5146$广东汕头
东莞新闻综合,http://14.117.234.164:9000/udp/239.253.43.104:5146$广东汕头

汕头综合,http://113.119.26.9:58888/udp/239.253.43.45:5146$广东汕头
汕头经济生活,http://113.119.26.9:58888/udp/239.77.1.131:5146$广东汕头
汕头文旅体育,http://113.119.26.9:58888/udp/239.253.43.47:5146$广东汕头
IPTV1,http://113.119.26.9:58888/udp/239.77.1.7:5146$广东汕头
IPTV2,http://113.119.26.9:58888/udp/239.77.1.8:5146$广东汕头
IPTV3,http://113.119.26.9:58888/udp/239.77.1.9:5146$广东汕头
广东卫视,http://113.119.26.9:58888/udp/239.77.0.166:5146$广东汕头
大湾区卫视,http://113.119.26.9:58888/udp/239.77.0.215:5146$广东汕头
广东珠江,http://113.119.26.9:58888/udp/239.77.0.114:5146$广东汕头
广东新闻,http://113.119.26.9:58888/udp/239.77.0.173:5146$广东汕头
广东民生,http://113.119.26.9:58888/udp/239.77.0.225:5146$广东汕头
广东体育,http://113.119.26.9:58888/udp/239.77.0.168:5146$广东汕头
经济科教,http://113.119.26.9:58888/udp/239.77.0.167:5146$广东汕头
广东影视,http://113.119.26.9:58888/udp/239.77.0.217:5146$广东汕头
广东少儿,http://113.119.26.9:58888/udp/239.77.0.250:5146$广东汕头
嘉佳卡通,http://113.119.26.9:58888/udp/239.77.0.179:5146$广东汕头
岭南戏曲,http://113.119.26.9:58888/udp/239.77.0.16:5146$广东汕头
现代教育,http://113.119.26.9:58888/udp/239.77.0.18:5146$广东汕头
广东综艺,http://113.119.26.9:58888/udp/239.77.1.237:5146$广东汕头
广州综合,http://113.119.26.9:58888/udp/239.253.43.71:5146$广东汕头
广州新闻,http://113.119.26.9:58888/udp/239.253.43.72:5146$广东汕头
广州影视,http://113.119.26.9:58888/udp/239.253.43.73:5146$广东汕头
广州法治,http://113.119.26.9:58888/udp/239.253.43.74:5146$广东汕头
深圳卫视,http://113.119.26.9:58888/udp/239.77.0.130:5146$广东汕头
深圳都市频道,http://113.119.26.9:58888/udp/239.77.1.176:5146$广东汕头
深圳财经生活,http://113.119.26.9:58888/udp/239.77.1.242:5146$广东汕头
深圳少儿频道,http://113.119.26.9:58888/udp/239.77.1.244:5146$广东汕头
深圳宝安频道,http://113.119.26.9:58888/udp/239.77.1.67:5146$广东汕头
深圳龙岗频道,http://113.119.26.9:58888/udp/239.77.1.223:5146$广东汕头
韶关新闻综合,http://113.119.26.9:58888/udp/239.77.0.117:5146$广东汕头
湛江新闻综合,http://113.119.26.9:58888/udp/239.77.0.141:5146$广东汕头
湛江公共,http://113.119.26.9:58888/udp/239.77.0.140:5146$广东汕头
潮州民生,http://113.119.26.9:58888/udp/239.253.43.75:5146$广东汕头
揭阳综合,http://113.119.26.9:58888/udp/239.77.0.229:5146$广东汕头
揭阳生活,http://113.119.26.9:58888/udp/239.77.0.251:5146$广东汕头
汕尾新闻综合,http://113.119.26.9:58888/udp/239.77.0.25:5146$广东汕头
汕尾文化生活,http://113.119.26.9:58888/udp/239.77.0.187:5146$广东汕头
江门综合,http://113.119.26.9:58888/udp/239.77.0.201:5146$广东汕头
江门侨乡生活,http://113.119.26.9:58888/udp/239.77.0.202:5146$广东汕头
HZTV-1,http://113.119.26.9:58888/udp/239.77.1.232:5146$广东汕头
HZTV-2,http://113.119.26.9:58888/udp/239.77.1.233:5146$广东汕头
珠海1,http://113.119.26.9:58888/udp/239.77.0.155:5146$广东汕头
肇庆综合,http://113.119.26.9:58888/udp/239.253.43.1:5146$广东汕头
肇庆生活服务,http://113.119.26.9:58888/udp/239.253.43.2:5146$广东汕头
河源综合,http://113.119.26.9:58888/udp/239.253.43.213:5146$广东汕头
河源公共,http://113.119.26.9:58888/udp/239.253.43.214:5146$广东汕头
清远新闻综合,http://113.119.26.9:58888/udp/239.253.43.33:5146$广东汕头
清远文旅生活,http://113.119.26.9:58888/udp/239.253.43.34:5146$广东汕头
云浮综合,http://113.119.26.9:58888/udp/239.77.0.253:5146$广东汕头
云浮文旅,http://113.119.26.9:58888/udp/239.77.0.254:5146$广东汕头
茂名综合,http://113.119.26.9:58888/udp/239.77.0.206:5146$广东汕头
茂名文化生活,http://113.119.26.9:58888/udp/239.77.0.207:5146$广东汕头
佛山公共,http://113.119.26.9:58888/udp/239.253.43.53:5146$广东汕头
佛山顺德,http://113.119.26.9:58888/udp/239.253.43.55:5146$广东汕头
佛山影视,http://113.119.26.9:58888/udp/239.253.43.56:5146$广东汕头
佛山综合,http://113.119.26.9:58888/udp/239.253.43.57:5146$广东汕头
东莞新闻综合,http://113.119.26.9:58888/udp/239.253.43.104:5146$广东汕头

汕头综合,http://www.zz49.top:4022/udp/239.77.1.130:5146$测试1
汕头综合,http://home.zackfair1993.xyz:8686/udp/239.77.1.130:5146$测试2
汕头综合,http://louislog.cn:8888/udp/239.77.1.130:5146$测试3
汕头综合,http://yhj9.myqnapcloud.com:8686/udp/239.77.1.130:5146$测试4
汕头综合,http://yzfvip.top:8000/rtp/239.77.1.130:5146$测试5
汕头综合,http://l2tp.yeedah.xyz:8000/udp/239.77.1.130:5146$测试6
汕头综合,http://www.zzlag.top:9087/tsfile/live/1002_1.m3u8?key=txiptv$测试7
汕头综合,http://ct.whosayssowhat.top:4022/udp/239.77.1.130:5146$测试8

汕头经济生活,http://www.zz49.top:4022/udp/239.253.43.46:5146$测试1
汕头经济生活,http://home.zackfair1993.xyz:8686/udp/239.253.43.46:5146$测试2
汕头经济生活,http://louislog.cn:8888/udp/239.253.43.46:5146$测试3
汕头经济生活,http://yhj9.myqnapcloud.com:8686/udp/239.253.43.46:5146$测试4
汕头经济生活,http://yzfvip.top:8000/rtp/239.253.43.46:5146$测试5
汕头经济生活,http://l2tp.yeedah.xyz:8000/udp/239.77.1.131:5146$测试6
汕头经济生活,http://www.zzlag.top:9087/tsfile/live/1003_1.m3u8?key=txiptv$测试7
汕头经济生活,http://ct.whosayssowhat.top:4022/udp/239.253.43.46:5146$测试8

汕头文旅体育,http://www.zz49.top:4022/udp/239.77.1.132:5146$测试
汕头文旅体育,http://home.zackfair1993.xyz:8686/udp/239.77.1.132:5146$测试
汕头文旅体育,http://louislog.cn:8888/udp/239.77.1.132:5146$测试
汕头文旅体育,http://yhj9.myqnapcloud.com:8686/udp/239.77.1.132:5146$测试
汕头文旅体育,http://yzfvip.top:8000/rtp/239.77.1.132:5146$测试
汕头文旅体育,http://l2tp.yeedah.xyz:8000/udp/239.77.1.132:5146$测试
汕头文旅体育,http://www.zzlag.top:9087/tsfile/live/1004_1.m3u8?key=txiptv$测试
汕头文旅体育,http://ct.whosayssowhat.top:4022/udp/239.253.43.46:5146$测试

港澳台,#genre#
凤凰中文,http://223.105.252.59/PLTV/3/224/3221228527/index.m3u8
凤凰资讯,http://223.105.252.59/PLTV/3/224/3221228524/index.m3u8
凤凰香港,http://223.105.252.59/PLTV/3/224/3221228530/index.m3u8
凤凰中文,http://aktv.top/AKTV/live/aktv/null-3/AKTV.m3u8$AKTV
凤凰资讯,http://aktv.top/AKTV/live/aktv/null-4/AKTV.m3u8$AKTV
凤凰香港,http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8%AKTV
凤凰中文,http://171.213.202.123:4022/udp/239.93.0.162:2192$四川电信
凤凰资讯,http://171.213.202.123:4022/udp/239.93.0.118:2191$四川电信
凤凰中文,http://118.113.52.250:8848/udp/239.93.0.162:2192$四川电信
凤凰资讯,http://118.113.52.250:8848/udp/239.93.0.118:2191$四川电信
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw$1080P
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx$1080P
凤凰中文,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzw$1080P
凤凰资讯,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx$1080P
凤凰中文,http://58.250.155.2:8180/TV00000000000000000031@HHZT$58250
凤凰资讯,http://udnhls.skilldns.com:80/fhzx-cn.m3u8$576P
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8$576P
翡翠台,http://aktv.top/AKTV/live/aktv/null/AKTV.m3u8$1080P
翡翠台,http://58.250.155.2:8180/TV00000000000000000032@HHZT
翡翠台,http://cdn9.1689.us.kg/smt1.1.php?id=jade_twn
明珠台,http://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8$1080P
星空卫视,http://122.224.58.42:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
香港J2,http://aktv.top/AKTV/live/aktv/tvbplus/AKTV.m3u8$aktv
香港J2,https://vdm6-ali.wujiekeji1.com/live/h6-2.flv
香港J2,http://php.jdshipin.com:8880/TVOD/iptv.php?id=j2$576P
香港J2,http://zsntlqj.xicp.net:8896/bysid/82.m3u8
新澳,https://play888.00853lhc.live/live/mosixmark.flv
新澳,https://play666.macau-lhc.live/live/mosixmark.flv
新澳,https://play888.00853lhc.live/live/mosixmark.flv?t=1710336821937
老澳,https://vdm6-ali.oujinghb.com/live/2032-2.flv
老澳,https://vdm6-hw.qunleniuniu.com/live/2032-2.flv
老澳,https://vdm6-ali.hrypl168.com/live/a6.flv
老澳,https://vdm6-ali.kavimmensucat.com/live/2032-2.flv
老澳,https://vdm6-qq.nxfsl.com/live/2032-2.flv
中天娱乐,http://61.221.215.25:8800/hls/47/index.m3u8
中视,rtmp://f13h.mine.nu/sat/tv091
华视,rtmp://f13h.mine.nu/sat/tv111
台视,rtmp://f13h.mine.nu/sat/tv071
民视,rtmp://f13h.mine.nu/sat/tv051
番薯111,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
纬来精彩,http://61.221.215.25:8800/hls/48/index.m3u8
纬来体育,rtmp://f13h.mine.nu/sat/tv721
纬来体育,rtmp://f13h.mine.nu:1935/sat/tv721
东森超视,rtmp://f13h.mine.nu/sat/tv331
CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
大爱,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱2,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
好消息,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch1-2.m3u8
耀才财经台,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w99771165.m3u8$576
耀才财经台,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8$576
环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8
三立戏剧台,http://61.221.215.25:8800/hls/41/index.m3u8
探索亚洲,http://61.221.215.25:8800/hls/50/index.m3u8
面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
八大综合,http://61.221.215.25:8800/hls/56/index.m3u8
八大戏剧,http://61.221.215.25:8800/hls/39/index.m3u8
八大第一,http://61.221.215.25:8800/hls/55/index.m3u8
澳门Macau,http://61.244.22.5/ch3/ch3.live/chunklist_w1228316132.m3u8
东森新闻,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8540/.m3u8

